Time	EMG	Muscle Force
21.128	0.0276785	0.248747
21.129	0.0236105	0.248747
21.13	0.0125982	0.248747
21.131	0.0217787	0.248747
21.132	0.0208547	0.248747
21.133	0.00134505	0.248747
21.134	-0.031757	0.248747
21.135	-0.0517602	0.248747
21.136	-0.0425267	0.248747
21.137	0.0171761	0.248747
21.138	0.0229933	0.248747
21.139	0.0312425	0.248747
21.14	0.0420401	0.248747
21.141	0.00965177	0.248747
21.142	-0.0241268	0.248747
21.143	-0.0379464	0.248747
21.144	-0.022615	0.248747
21.145	-0.006105	0.248747
21.146	0.0348338	0.248747
21.147	0.0331613	0.248747
21.148	-0.0134879	0.248747
21.149	-0.0194592	0.248747
21.15	-0.0153483	0.248747
21.151	-0.0229524	0.248747
21.152	0.0272181	0.248747
21.153	0.0503297	0.248747
21.154	-0.0133371	0.248747
21.155	-0.0264248	0.248747
21.156	-0.00745443	0.248747
21.157	0.00850085	0.248747
21.158	0.00918015	0.248747
21.159	0.00379902	0.248747
21.16	0.00145231	0.248747
21.161	-0.0141026	0.248747
21.162	-0.0203676	0.248747
21.163	-0.0115191	0.249117
21.164	-0.0086914	0.248747
21.165	0.0423517	0.248747
21.166	0.0588613	0.248747
21.167	0.00697325	0.249117
21.168	-0.0380264	0.249117
21.169	-0.0298037	0.249117
21.17	-0.0349228	0.248747
21.171	-0.0117177	0.248747
21.172	0.0124915	0.249117
21.173	0.0435733	0.248747
21.174	0.0177306	0.248747
21.175	-0.0144677	0.248747
21.176	0.0025402	0.249117
21.177	0.00319904	0.248747
21.178	-0.00225646	0.249117
21.179	-0.0204199	0.249117
21.18	0.00194637	0.249117
21.181	0.00825921	0.249117
21.182	-0.0264573	0.249117
21.183	-0.0194493	0.249117
21.184	0.0276929	0.249117
21.185	0.0389744	0.249117
21.186	0.00606119	0.248747
21.187	-0.00656385	0.248747
21.188	-0.024036	0.248747
21.189	-0.0136176	0.248747
21.19	0.027413	0.249117
21.191	-0.0130055	0.248747
21.192	-0.0352832	0.249117
21.193	0.00612402	0.248747
21.194	0.0316263	0.248747
21.195	-0.00503016	0.248747
21.196	0.00884052	0.248747
21.197	0.0237484	0.248747
21.198	-0.0223979	0.248747
21.199	-0.0106257	0.248747
21.2	0.0167103	0.248747
21.201	0.00962238	0.248747
21.202	-0.016795	0.248747
21.203	-0.0421363	0.248747
21.204	-0.015991	0.248747
21.205	0.00498153	0.248747
21.206	0.0365425	0.248747
21.207	0.0497377	0.248747
21.208	0.0300387	0.248747
21.209	-0.0186746	0.248747
21.21	-0.0399879	0.248747
21.211	-0.0419694	0.248747
21.212	-0.00363091	0.248747
21.213	-0.0100754	0.248747
21.214	-0.00768275	0.248747
21.215	0.0243543	0.248747
21.216	0.0732536	0.248747
21.217	0.0459228	0.248747
21.218	-0.0435898	0.248747
21.219	-0.067348	0.248747
21.22	-0.0251695	0.248747
21.221	0.00420959	0.248747
21.222	0.00811274	0.248747
21.223	0.0283325	0.248747
21.224	0.0487222	0.248747
21.225	-0.0105551	0.248747
21.226	-0.0325195	0.248747
21.227	-0.00558777	0.248747
21.228	-0.0118037	0.248747
21.229	-0.0107477	0.248747
21.23	0.00629696	0.248747
21.231	0.00544447	0.248747
21.232	0.0440124	0.248747
21.233	0.0263845	0.248747
21.234	-0.0301732	0.248747
21.235	-0.047035	0.248747
21.236	-0.0138149	0.248747
21.237	0.0133341	0.248747
21.238	0.0337257	0.248747
21.239	-0.00575562	0.248747
21.24	-0.0280371	0.248747
21.241	0.00544084	0.248747
21.242	0.0559693	0.248747
21.243	0.00841991	0.248747
21.244	-0.0440166	0.248747
21.245	-0.042256	0.248747
21.246	0.0006529	0.248747
21.247	0.0519975	0.248747
21.248	0.00437508	0.248747
21.249	-0.0307952	0.248747
21.25	0.00624874	0.248747
21.251	0.0208008	0.248747
21.252	0.00916114	0.248747
21.253	-0.0235568	0.248747
21.254	-0.0346274	0.248747
21.255	-0.000934809	0.248747
21.256	0.0401751	0.248747
21.257	0.0292567	0.248747
21.258	-0.0166906	0.248747
21.259	-0.0204741	0.248747
21.26	-0.0125467	0.248747
21.261	-0.000148178	0.248747
21.262	0.0137786	0.248747
21.263	0.00139909	0.248747
21.264	-0.0105328	0.248747
21.265	0.00555581	0.248747
21.266	0.017543	0.248747
21.267	0.0166983	0.248747
21.268	-0.000895321	0.248747
21.269	-0.0495172	0.248747
21.27	-0.0354441	0.248747
21.271	0.0249903	0.248747
21.272	0.0444634	0.248747
21.273	0.0162111	0.248747
21.274	-0.0198044	0.248747
21.275	-0.0097274	0.248747
21.276	-0.000959346	0.248747
21.277	0.0128423	0.248747
21.278	0.00780226	0.248747
21.279	-0.0210265	0.248747
21.28	-0.0221281	0.248747
21.281	-0.0190056	0.248747
21.282	0.0286957	0.248747
21.283	0.0258915	0.248747
21.284	0.000568829	0.248747
21.285	0.00261109	0.248747
21.286	0.00652967	0.248747
21.287	0.0108054	0.248747
21.288	-0.013668	0.248747
21.289	-0.0384597	0.248747
21.29	0.00179068	0.248747
21.291	-0.00654082	0.248747
21.292	-0.02641	0.248747
21.293	0.00641507	0.248747
21.294	0.0578846	0.248747
21.295	0.0522828	0.248747
21.296	0.0123829	0.248747
21.297	-0.0308067	0.248747
21.298	-0.0528256	0.248747
21.299	-0.0264698	0.248747
21.3	-0.0192713	0.248747
21.301	-0.00953731	0.248747
21.302	0.031759	0.248747
21.303	0.0421174	0.248747
21.304	0.0305862	0.248747
21.305	-0.00290984	0.248747
21.306	0.000102241	0.248747
21.307	-0.00775095	0.248747
21.308	-0.0342366	0.248747
21.309	-0.0316446	0.248747
21.31	-0.0153127	0.248747
21.311	0.0149507	0.248747
21.312	-0.00488216	0.248377
21.313	0.0173779	0.248747
21.314	0.0514931	0.248747
21.315	0.0284362	0.248747
21.316	0.00281914	0.248747
21.317	-0.011222	0.248747
21.318	-0.0586938	0.248747
21.319	-0.0715855	0.248377
21.32	0.00365104	0.248747
21.321	0.0386336	0.248747
21.322	0.042056	0.248747
21.323	0.0351776	0.248747
21.324	0.0254882	0.248747
21.325	-0.0111592	0.248747
21.326	-0.0830122	0.248747
21.327	-0.0464961	0.248747
21.328	0.0312938	0.248747
21.329	0.0672202	0.248747
21.33	0.0464391	0.248747
21.331	-0.00803511	0.248747
21.332	-0.0658246	0.248747
21.333	-0.0573108	0.248747
21.334	0.00134897	0.248747
21.335	0.0272101	0.248747
21.336	0.0279835	0.248747
21.337	0.0367605	0.248747
21.338	0.0276942	0.248747
21.339	-0.00418507	0.248747
21.34	-0.0301261	0.248747
21.341	-0.0343741	0.248747
21.342	-0.0478901	0.248747
21.343	-0.0117181	0.248747
21.344	0.0451934	0.248747
21.345	0.0492737	0.248747
21.346	0.0235801	0.248747
21.347	-0.0400585	0.248747
21.348	-0.0221032	0.248747
21.349	0.0169576	0.248747
21.35	0.0179673	0.248747
21.351	-0.00654672	0.248747
21.352	-0.0402734	0.248747
21.353	-0.0140711	0.248747
21.354	0.00595242	0.248747
21.355	0.0317058	0.248747
21.356	0.0622655	0.248747
21.357	0.0056936	0.248747
21.358	-0.0597894	0.248747
21.359	-0.0726745	0.248747
21.36	-0.0461529	0.248747
21.361	0.0647857	0.248747
21.362	0.116836	0.248747
21.363	0.0212635	0.248747
21.364	-0.0401176	0.248747
21.365	-0.0408862	0.248747
21.366	-0.0220424	0.248747
21.367	-0.0136996	0.248747
21.368	-0.000839641	0.248747
21.369	-0.0133353	0.248747
21.37	-0.0340827	0.248747
21.371	0.0186564	0.248747
21.372	0.0961566	0.248747
21.373	0.0888177	0.248747
21.374	-0.00587309	0.248747
21.375	-0.099987	0.248747
21.376	-0.0772681	0.248747
21.377	-0.0171009	0.248747
21.378	0.00793418	0.248747
21.379	0.0153844	0.248747
21.38	0.0203186	0.248747
21.381	0.0308184	0.248747
21.382	0.048488	0.248747
21.383	0.034955	0.248747
21.384	-0.0170693	0.248747
21.385	-0.0587929	0.248747
21.386	-0.0483468	0.248747
21.387	-0.0294954	0.248747
21.388	0.0231442	0.248747
21.389	0.0271207	0.248747
21.39	0.00402358	0.248747
21.391	0.0293139	0.248747
21.392	0.0202926	0.248747
21.393	-0.0210194	0.248747
21.394	-0.00524013	0.248747
21.395	0.00232917	0.248747
21.396	-0.0203168	0.248747
21.397	-0.0111586	0.248747
21.398	0.0159167	0.248747
21.399	-0.0193056	0.248747
21.4	0.00840476	0.248747
21.401	0.0252309	0.248747
21.402	-0.000652925	0.248747
21.403	-0.00606677	0.248747
21.404	-0.0255612	0.248747
21.405	-0.0101069	0.248747
21.406	0.040247	0.248747
21.407	0.0546232	0.248747
21.408	-0.0332706	0.248747
21.409	-0.0453275	0.248747
21.41	-0.038834	0.248747
21.411	0.0017479	0.248747
21.412	0.0776081	0.248747
21.413	0.013687	0.248747
21.414	-0.0362885	0.248747
21.415	-0.0304991	0.248747
21.416	0.00956588	0.248747
21.417	0.0466079	0.248747
21.418	0.0136233	0.248747
21.419	-0.0405849	0.248747
21.42	-0.0335653	0.248747
21.421	-0.00348572	0.248747
21.422	0.0324831	0.248747
21.423	0.0326748	0.248747
21.424	-0.00997014	0.248747
21.425	-0.0244289	0.248747
21.426	-0.0402733	0.248747
21.427	-0.0115932	0.248747
21.428	0.0595175	0.248747
21.429	0.086876	0.248747
21.43	-0.00954187	0.248747
21.431	-0.095187	0.248747
21.432	-0.0434564	0.248747
21.433	0.00620538	0.248747
21.434	0.0354009	0.248747
21.435	0.0115406	0.248747
21.436	-0.00165737	0.248747
21.437	0.0240264	0.248747
21.438	0.0289893	0.248747
21.439	-0.0179984	0.248747
21.44	-0.0261485	0.248747
21.441	-0.0159078	0.248747
21.442	-0.0180912	0.248747
21.443	-0.0131612	0.248747
21.444	0.02827	0.248747
21.445	0.0274939	0.248747
21.446	0.00334524	0.248747
21.447	0.00309054	0.248747
21.448	0.013694	0.248747
21.449	-0.00627546	0.248747
21.45	-0.0310404	0.248747
21.451	-0.0246376	0.248747
21.452	-0.0114857	0.248747
21.453	0.0100151	0.248747
21.454	0.0264914	0.248747
21.455	0.0399831	0.248747
21.456	0.0182384	0.248747
21.457	-0.0204138	0.248747
21.458	-0.0431981	0.248747
21.459	-0.0234301	0.248747
21.46	-0.000894577	0.248747
21.461	0.00998268	0.248747
21.462	0.0199514	0.248747
21.463	0.0166487	0.248747
21.464	0.0121831	0.248747
21.465	0.0044518	0.248747
21.466	-0.00511651	0.248747
21.467	-0.0182944	0.248747
21.468	-0.0161568	0.248747
21.469	-0.0211357	0.248747
21.47	-0.0211592	0.248747
21.471	0.0291163	0.248747
21.472	0.0461045	0.248747
21.473	0.00744856	0.248747
21.474	0.00153333	0.248747
21.475	0.00381815	0.248747
21.476	-0.0203866	0.248747
21.477	-0.0320548	0.248747
21.478	-0.0232259	0.248747
21.479	-0.00662083	0.248747
21.48	0.032916	0.248747
21.481	0.0201936	0.248747
21.482	0.000309399	0.248747
21.483	0.0210273	0.248747
21.484	0.0239456	0.248747
21.485	-0.0258936	0.248747
21.486	-0.0521501	0.248747
21.487	-0.0102857	0.248747
21.488	0.0275635	0.248747
21.489	0.0255568	0.248747
21.49	-0.00476644	0.248747
21.491	-0.0168464	0.248747
21.492	-0.0186371	0.248747
21.493	-0.0128563	0.248747
21.494	0.0365686	0.248747
21.495	0.0408638	0.248747
21.496	0.0116316	0.248747
21.497	-0.0262976	0.248747
21.498	-0.0417351	0.248747
21.499	-0.00620745	0.248747
21.5	0.00556696	0.248747
21.501	0.0110168	0.248747
21.502	-0.0187265	0.248747
21.503	-0.0120636	0.248747
21.504	0.0427578	0.248747
21.505	0.0435648	0.248747
21.506	0.00152804	0.248747
21.507	-0.0297366	0.248747
21.508	-0.0352111	0.248747
21.509	-0.0138605	0.248747
21.51	0.00165353	0.248747
21.511	0.00091928	0.248747
21.512	0.0288871	0.248747
21.513	0.0180505	0.248747
21.514	-0.00330333	0.248747
21.515	-0.00535289	0.248747
21.516	-0.0207611	0.248747
21.517	-0.00981085	0.248747
21.518	0.0238898	0.248747
21.519	0.00463962	0.248747
21.52	-0.0254786	0.248747
21.521	-0.0115785	0.248747
21.522	0.0269562	0.248747
21.523	0.0350269	0.248747
21.524	0.000855741	0.248747
21.525	-0.039021	0.248747
21.526	-0.02695	0.248747
21.527	0.00436724	0.248747
21.528	0.0228972	0.248747
21.529	-0.00207562	0.248747
21.53	-0.012912	0.248747
21.531	-0.0183645	0.248747
21.532	0.0352805	0.248747
21.533	0.0841156	0.248747
21.534	0.0210185	0.248747
21.535	-0.0778741	0.248747
21.536	-0.0800077	0.248747
21.537	-0.0556021	0.248747
21.538	0.023019	0.248747
21.539	0.0543845	0.248747
21.54	0.0489333	0.248747
21.541	0.0447766	0.248747
21.542	0.0205444	0.248747
21.543	-0.0109007	0.248747
21.544	-0.0454129	0.248747
21.545	-0.0566798	0.248747
21.546	-0.0592338	0.248747
21.547	-0.00168735	0.248747
21.548	0.0546138	0.248747
21.549	0.0537517	0.248747
21.55	0.0404145	0.248747
21.551	0.0094878	0.248747
21.552	-0.0208013	0.248747
21.553	-0.0467022	0.248747
21.554	-0.0587238	0.248747
21.555	-0.0112972	0.248747
21.556	0.0489504	0.248747
21.557	0.0586635	0.248747
21.558	-0.00285837	0.248747
21.559	-0.037343	0.248747
21.56	-0.0129705	0.248747
21.561	0.0200358	0.248747
21.562	0.00582798	0.248747
21.563	-0.0222816	0.248747
21.564	-0.00527211	0.248747
21.565	0.00835251	0.248747
21.566	0.0161502	0.248747
21.567	0.0184621	0.248747
21.568	-0.00119738	0.248747
21.569	-0.0167547	0.248747
21.57	-0.0393438	0.248747
21.571	-0.0135036	0.248747
21.572	0.0253588	0.248747
21.573	0.0457196	0.248747
21.574	0.0285963	0.248747
21.575	-0.0254096	0.248747
21.576	-0.0356655	0.248747
21.577	-0.00917461	0.248747
21.578	0.0136764	0.248747
21.579	-0.0378815	0.248747
21.58	-0.0155952	0.248747
21.581	0.0688737	0.248747
21.582	0.0502143	0.248747
21.583	-0.0180182	0.248747
21.584	-0.00519654	0.248747
21.585	-0.0449352	0.248747
21.586	-0.0555757	0.248747
21.587	0.00172638	0.248747
21.588	0.0538924	0.248747
21.589	0.0271341	0.248747
21.59	-0.00286665	0.248747
21.591	0.00877507	0.248747
21.592	-0.0101968	0.248747
21.593	-0.0275157	0.248747
21.594	0.000834884	0.248747
21.595	-0.000822069	0.248747
21.596	-0.0233369	0.248747
21.597	0.0137174	0.248747
21.598	0.016713	0.248747
21.599	0.0161816	0.249117
21.6	0.0162126	0.249117
21.601	0.00982531	0.249117
21.602	-0.0154152	0.249117
21.603	-0.05532	0.248747
21.604	-0.035852	0.248747
21.605	0.0184451	0.249117
21.606	0.0467201	0.249117
21.607	0.0249633	0.249117
21.608	0.00338551	0.249117
21.609	-0.0150517	0.249117
21.61	0.00878288	0.249117
21.611	0.0235191	0.249117
21.612	-0.0426847	0.248747
21.613	-0.0646979	0.249117
21.614	0.00829776	0.249117
21.615	0.0235063	0.249117
21.616	0.0391305	0.249117
21.617	0.0544233	0.249117
21.618	-0.0181195	0.249117
21.619	-0.0573203	0.248747
21.62	-0.00853227	0.248747
21.621	0.0210789	0.248747
21.622	0.0118899	0.249117
21.623	0.00336988	0.248747
21.624	-0.0215553	0.248747
21.625	-0.0191356	0.248747
21.626	-0.00697014	0.249117
21.627	0.0113603	0.248747
21.628	0.0330226	0.249117
21.629	0.0483277	0.248747
21.63	0.0181693	0.248747
21.631	-0.0590784	0.248747
21.632	-0.0847381	0.248747
21.633	-0.0197955	0.248747
21.634	0.0364949	0.249117
21.635	0.0751706	0.249117
21.636	0.0632856	0.248747
21.637	-0.020206	0.248747
21.638	-0.0550586	0.248747
21.639	-0.0668112	0.248747
21.64	-0.00877119	0.248747
21.641	0.0319025	0.248747
21.642	0.0103144	0.248747
21.643	0.00833926	0.248747
21.644	0.054128	0.248747
21.645	0.0332772	0.248747
21.646	-0.0325072	0.248747
21.647	-0.061797	0.248747
21.648	-0.033298	0.248747
21.649	0.002641	0.248747
21.65	0.0189495	0.248747
21.651	0.0327196	0.248747
21.652	0.0283455	0.248747
21.653	-0.000739391	0.248747
21.654	-0.017309	0.248747
21.655	-0.0177591	0.248747
21.656	-0.00113354	0.248747
21.657	-0.000697703	0.248747
21.658	-0.0165519	0.248747
21.659	-0.00955351	0.248747
21.66	0.0283753	0.248747
21.661	0.0443259	0.248747
21.662	0.0205397	0.248747
21.663	-0.0337465	0.249117
21.664	-0.0619911	0.248747
21.665	-0.0527383	0.248747
21.666	0.0199371	0.249117
21.667	0.0747034	0.248747
21.668	0.0771102	0.248747
21.669	0.00439472	0.249117
21.67	-0.07371	0.249117
21.671	-0.041841	0.249117
21.672	-0.00227768	0.249117
21.673	0.0266833	0.249117
21.674	0.0223304	0.249117
21.675	-0.0664646	0.249117
21.676	-0.0426263	0.249117
21.677	0.0578204	0.249117
21.678	0.0987611	0.249117
21.679	0.0430008	0.249117
21.68	-0.0292336	0.249117
21.681	-0.0646891	0.249117
21.682	-0.0865733	0.249117
21.683	-0.0311668	0.249117
21.684	0.045904	0.249117
21.685	0.0706504	0.249117
21.686	0.0311413	0.249117
21.687	-0.00164395	0.249117
21.688	-0.0233924	0.248747
21.689	-0.0170063	0.248747
21.69	-0.00543159	0.248747
21.691	-0.0182194	0.249117
21.692	-0.0254394	0.248747
21.693	0.00562852	0.248747
21.694	0.0439728	0.248747
21.695	0.0279192	0.248747
21.696	-0.00863634	0.248747
21.697	0.0176965	0.248747
21.698	-0.00543805	0.248747
21.699	-0.0540153	0.248747
21.7	-0.0436374	0.248747
21.701	-0.029322	0.248747
21.702	0.0011258	0.248747
21.703	0.126085	0.248747
21.704	0.09446	0.248747
21.705	-0.0215978	0.248747
21.706	-0.0690306	0.248747
21.707	-0.0675941	0.248747
21.708	-0.0720328	0.248747
21.709	-0.035565	0.248747
21.71	0.0544143	0.248747
21.711	0.0994119	0.248747
21.712	0.0697053	0.248747
21.713	0.0581925	0.248747
21.714	-0.0323269	0.248747
21.715	-0.140262	0.248747
21.716	-0.0914667	0.248747
21.717	0.00689335	0.248747
21.718	0.0492908	0.248747
21.719	0.0628543	0.248747
21.72	0.048707	0.248747
21.721	0.0412074	0.248747
21.722	-0.00942518	0.248747
21.723	-0.0536681	0.248747
21.724	-0.0604014	0.248747
21.725	-0.0444113	0.248747
21.726	-0.016529	0.248747
21.727	0.0386748	0.248747
21.728	0.0971511	0.248747
21.729	0.0599567	0.248747
21.73	-0.0432246	0.248747
21.731	-0.0706148	0.248747
21.732	-0.00789925	0.248747
21.733	0.0175319	0.248747
21.734	-0.0167682	0.248747
21.735	-0.0146178	0.248747
21.736	0.00522477	0.248747
21.737	-3.07593e-05	0.248747
21.738	0.0151554	0.248747
21.739	0.0537552	0.248747
21.74	0.0372633	0.248747
21.741	-0.0275669	0.248747
21.742	-0.0543293	0.248747
21.743	-0.0614094	0.248747
21.744	0.00152873	0.248747
21.745	0.0397415	0.248747
21.746	0.0324476	0.248747
21.747	0.00175185	0.248747
21.748	-0.0221556	0.248747
21.749	0.0161098	0.248747
21.75	0.0561576	0.248747
21.751	-0.0147221	0.248747
21.752	-0.0629146	0.248377
21.753	-0.0368305	0.248747
21.754	0.0321104	0.248747
21.755	0.0265499	0.248747
21.756	-0.00499132	0.248747
21.757	-0.0202965	0.248747
21.758	0.0085696	0.248747
21.759	0.00581802	0.248377
21.76	0.0130033	0.248377
21.761	0.0343472	0.248747
21.762	0.000692652	0.248377
21.763	-0.0213566	0.248747
21.764	-0.0425886	0.248377
21.765	-0.0401661	0.248377
21.766	0.0169438	0.248377
21.767	0.0606119	0.248377
21.768	0.0371501	0.248747
21.769	-0.0447392	0.248747
21.77	-0.0463078	0.248747
21.771	0.000192855	0.248377
21.772	0.0393979	0.248377
21.773	0.0497176	0.248377
21.774	0.0278134	0.248377
21.775	-0.0168932	0.248377
21.776	-0.0667987	0.248377
21.777	-0.0923987	0.248377
21.778	-0.036884	0.248377
21.779	0.0553496	0.248377
21.78	0.107767	0.248377
21.781	0.0758068	0.248377
21.782	0.0062996	0.248377
21.783	-0.0281317	0.248377
21.784	-0.0380345	0.248377
21.785	-0.0942646	0.248377
21.786	-0.0782457	0.248377
21.787	-0.00825877	0.248377
21.788	0.0696383	0.248377
21.789	0.0969774	0.248377
21.79	0.072661	0.248377
21.791	0.0243687	0.248377
21.792	-0.0714806	0.248377
21.793	-0.084167	0.248377
21.794	-0.050038	0.248377
21.795	0.019365	0.248377
21.796	0.0719654	0.248377
21.797	0.0136997	0.248377
21.798	-0.0608799	0.248377
21.799	-0.0133878	0.248377
21.8	0.0405276	0.248377
21.801	0.0315064	0.248377
21.802	5.00582e-06	0.248377
21.803	0.00797469	0.248377
21.804	-0.01253	0.248377
21.805	0.0158059	0.248377
21.806	-0.00426445	0.248377
21.807	-0.0695502	0.248377
21.808	-0.055678	0.248377
21.809	0.00665681	0.248377
21.81	0.0598595	0.248377
21.811	0.0695354	0.248377
21.812	0.031243	0.248377
21.813	0.000854361	0.248377
21.814	-0.0281606	0.248377
21.815	-0.0675494	0.248377
21.816	-0.0278517	0.248377
21.817	0.00651994	0.248377
21.818	0.0108459	0.248377
21.819	0.0100764	0.248377
21.82	0.0199393	0.248377
21.821	0.0158053	0.248377
21.822	0.0429316	0.248377
21.823	0.0162909	0.248377
21.824	-0.0711814	0.248377
21.825	-0.0696906	0.248377
21.826	-0.0114002	0.248377
21.827	0.0526765	0.248377
21.828	0.0714175	0.248377
21.829	0.016451	0.248377
21.83	-0.0341315	0.248377
21.831	-0.038027	0.248377
21.832	-0.0391036	0.248377
21.833	0.0142002	0.248377
21.834	0.0594529	0.248377
21.835	0.0240984	0.248377
21.836	-0.0196392	0.248377
21.837	-0.0397045	0.248377
21.838	-0.0338318	0.248377
21.839	-0.00506046	0.248377
21.84	0.0204463	0.248377
21.841	0.0444039	0.248377
21.842	0.0396255	0.248377
21.843	0.00732253	0.248377
21.844	-0.0331441	0.248747
21.845	-0.0545226	0.248747
21.846	-0.0355733	0.248747
21.847	0.00271612	0.248747
21.848	0.0412666	0.248377
21.849	0.0577698	0.248747
21.85	0.00357288	0.248377
21.851	-0.067667	0.248747
21.852	-0.00806718	0.248747
21.853	0.0604744	0.248747
21.854	0.0234549	0.248747
21.855	-0.0422408	0.248377
21.856	-0.05328	0.248747
21.857	-0.000459311	0.248377
21.858	-0.00492127	0.248747
21.859	0.0165001	0.248747
21.86	0.0899345	0.248747
21.861	0.0333356	0.248747
21.862	-0.0759807	0.248747
21.863	-0.0637246	0.248747
21.864	0.00209728	0.248747
21.865	0.0211092	0.248747
21.866	0.0173328	0.248747
21.867	0.0456348	0.248747
21.868	0.0372866	0.248747
21.869	-0.0439623	0.248747
21.87	-0.0953719	0.248747
21.871	-0.0385685	0.248747
21.872	0.0596695	0.248377
21.873	0.0818847	0.248377
21.874	0.0494273	0.248377
21.875	0.0132253	0.248747
21.876	-0.0604642	0.248747
21.877	-0.106891	0.248747
21.878	-0.0631813	0.248377
21.879	0.0683702	0.248747
21.88	0.0857283	0.248377
21.881	0.0239136	0.248377
21.882	0.0216115	0.248747
21.883	-0.0203671	0.248747
21.884	-0.058697	0.248747
21.885	-0.0391524	0.248747
21.886	0.0134533	0.248377
21.887	0.0334444	0.248377
21.888	0.0187188	0.248747
21.889	-0.0116723	0.248747
21.89	0.0168135	0.248377
21.891	0.00129511	0.248747
21.892	-0.0343515	0.248377
21.893	-0.0384002	0.248747
21.894	-0.0054025	0.248747
21.895	0.0473295	0.248747
21.896	0.0446796	0.248747
21.897	0.0175921	0.248747
21.898	-0.029237	0.248747
21.899	-0.0281523	0.248747
21.9	0.00528875	0.248377
21.901	-0.00723852	0.248747
21.902	-0.0203806	0.248377
21.903	-0.0306687	0.248377
21.904	-0.00515399	0.248747
21.905	0.0398754	0.248377
21.906	0.0659235	0.248377
21.907	0.0116205	0.248377
21.908	-0.0324135	0.248377
21.909	-0.0196096	0.248377
21.91	-0.00378174	0.248377
21.911	0.00375211	0.248377
21.912	-0.00639328	0.248377
21.913	-0.0264319	0.248377
21.914	-0.021921	0.248377
21.915	0.00491204	0.248377
21.916	0.0126377	0.248377
21.917	0.0358261	0.248377
21.918	0.0511197	0.248377
21.919	0.0246635	0.248377
21.92	-0.02321	0.248377
21.921	-0.0564523	0.248377
21.922	-0.0454974	0.248377
21.923	-0.0027128	0.248377
21.924	0.00407931	0.248377
21.925	0.0168751	0.248377
21.926	0.028441	0.248377
21.927	0.0223957	0.248377
21.928	0.0210041	0.248377
21.929	0.000653143	0.248377
21.93	-0.0333091	0.248377
21.931	-0.041287	0.248377
21.932	-0.0223433	0.248377
21.933	0.0156535	0.248377
21.934	0.0544137	0.248377
21.935	0.0372029	0.248377
21.936	-0.0231398	0.248377
21.937	-0.042095	0.248377
21.938	-0.0321676	0.248377
21.939	0.0131085	0.248377
21.94	0.0377603	0.248377
21.941	-0.00524704	0.248377
21.942	-0.00730862	0.248377
21.943	7.15876e-05	0.248377
21.944	0.00698128	0.248377
21.945	0.00925263	0.248377
21.946	-0.0113571	0.248377
21.947	-0.00741136	0.248377
21.948	0.0154863	0.248377
21.949	0.0236015	0.248377
21.95	-0.0167839	0.248377
21.951	-0.0592455	0.248377
21.952	-0.0205486	0.248377
21.953	0.0277004	0.248377
21.954	0.0292656	0.248377
21.955	0.038817	0.248377
21.956	0.0458268	0.248377
21.957	-0.00904627	0.248377
21.958	-0.0808122	0.248377
21.959	-0.0723472	0.248377
21.96	0.0141805	0.248377
21.961	0.0705204	0.248377
21.962	0.0488133	0.248377
21.963	-0.00303072	0.248377
21.964	-0.0647703	0.248377
21.965	-0.0290481	0.248377
21.966	0.0574382	0.248377
21.967	0.0354418	0.248377
21.968	-0.032257	0.248377
21.969	-0.023668	0.248377
21.97	-0.0168177	0.248377
21.971	-0.0334732	0.248377
21.972	0.0300745	0.248377
21.973	0.0992603	0.248377
21.974	0.0320986	0.248377
21.975	-0.0705656	0.248377
21.976	-0.0872771	0.248377
21.977	-0.0162801	0.248377
21.978	0.0383208	0.248377
21.979	0.0453714	0.248377
21.98	0.0152326	0.248377
21.981	-0.0231582	0.248377
21.982	0.00295686	0.248377
21.983	0.00768738	0.248377
21.984	0.0273369	0.248377
21.985	0.0060013	0.248377
21.986	-0.0631705	0.248377
21.987	-0.0644146	0.248377
21.988	0.0162363	0.248377
21.989	0.0628275	0.248377
21.99	0.049968	0.248747
21.991	0.00787432	0.248377
21.992	-0.0382822	0.248377
21.993	-0.0437421	0.248377
21.994	-0.00807755	0.248377
21.995	0.0179451	0.248377
21.996	0.0298917	0.248377
21.997	0.00337605	0.248747
21.998	-0.0189535	0.248747
21.999	-0.00290769	0.248747
22	0.00702406	0.248747
22.001	-0.000420891	0.248377
22.002	0.00163213	0.248377
22.003	-0.0108942	0.248747
22.004	-0.0161512	0.248377
22.005	0.0128617	0.248747
22.006	0.0153346	0.248377
22.007	0.01741	0.248747
22.008	-0.0019235	0.248747
22.009	-0.021797	0.248377
22.01	-0.00532244	0.248747
22.011	-0.0028801	0.248377
22.012	0.00167613	0.248377
22.013	0.0264266	0.248377
22.014	0.000511216	0.248377
22.015	-0.0303969	0.248377
22.016	-0.0340595	0.248377
22.017	0.0188186	0.248747
22.018	0.029037	0.248377
22.019	0.0270857	0.248377
22.02	0.0202447	0.248377
22.021	-0.0038975	0.248747
22.022	-0.0326541	0.248747
22.023	-0.0511355	0.248747
22.024	-0.0212127	0.248747
22.025	0.0129921	0.248747
22.026	0.0228981	0.248747
22.027	0.0393319	0.248747
22.028	0.0417916	0.248747
22.029	-0.00409436	0.248747
22.03	-0.0337954	0.248747
22.031	-0.0338518	0.248747
22.032	-0.0193778	0.248747
22.033	0.00216357	0.248747
22.034	0.0178366	0.248377
