Time	EMG	Muscle Force
5.622	-0.0327502	0.249488
5.623	-0.0299517	0.249117
5.624	-0.00337684	0.249488
5.625	-0.00335756	0.249488
5.626	-0.0294561	0.249488
5.627	-0.00109784	0.249488
5.628	0.0345878	0.249488
5.629	0.0317936	0.249488
5.63	0.0141233	0.249488
5.631	0.0198814	0.249117
5.632	-0.0108084	0.249488
5.633	-0.0631475	0.249488
5.634	-0.0394509	0.249488
5.635	0.00392718	0.249488
5.636	0.0347457	0.249488
5.637	0.0430442	0.249488
5.638	0.0241159	0.249488
5.639	-0.0109675	0.249488
5.64	-0.027761	0.249117
5.641	-0.00886792	0.249117
5.642	-0.0227516	0.249117
5.643	-0.0215024	0.249488
5.644	0.047554	0.249117
5.645	0.0119302	0.249117
5.646	0.00521929	0.249117
5.647	0.00503693	0.249117
5.648	-0.0253356	0.249117
5.649	-0.0476077	0.249117
5.65	-0.00759227	0.249117
5.651	0.0664151	0.249117
5.652	0.0632512	0.249117
5.653	-0.00546007	0.249117
5.654	-0.085844	0.249117
5.655	-0.0441018	0.249117
5.656	0.0150154	0.249117
5.657	0.045983	0.249117
5.658	0.033431	0.249117
5.659	-0.0317171	0.249117
5.66	-0.0448096	0.249117
5.661	0.0238128	0.249117
5.662	0.0548709	0.249117
5.663	0.0203416	0.249117
5.664	-0.0349726	0.249117
5.665	-0.0472575	0.249117
5.666	-0.0178438	0.249117
5.667	0.00310173	0.249117
5.668	0.0446313	0.249117
5.669	0.030603	0.249117
5.67	-0.0265479	0.249117
5.671	-0.0314853	0.249117
5.672	-0.0164876	0.249117
5.673	0.0410408	0.249117
5.674	0.0538301	0.249117
5.675	-0.00022488	0.249117
5.676	-0.0761775	0.249117
5.677	-0.0501188	0.249117
5.678	0.033413	0.249117
5.679	0.0684728	0.249117
5.68	0.0226697	0.249117
5.681	-0.0551816	0.249117
5.682	-0.039744	0.249117
5.683	0.0151477	0.249117
5.684	0.0232976	0.249117
5.685	0.0221439	0.249117
5.686	-0.0151398	0.249117
5.687	-0.012951	0.249117
5.688	-1.04558e-05	0.249117
5.689	0.0250576	0.249117
5.69	0.0172092	0.249117
5.691	-0.0109999	0.249117
5.692	-0.0215113	0.249117
5.693	-0.0462464	0.249117
5.694	-0.014524	0.249117
5.695	0.027156	0.249117
5.696	0.0457836	0.249117
5.697	0.0203995	0.249117
5.698	-0.0201067	0.249117
5.699	0.0120543	0.249117
5.7	-0.0120863	0.249117
5.701	0.00956409	0.249117
5.702	0.015847	0.249117
5.703	-0.0649126	0.249117
5.704	-0.0659558	0.249117
5.705	0.0141707	0.249117
5.706	0.0781884	0.249117
5.707	0.0721531	0.249117
5.708	0.0136245	0.249117
5.709	-0.0608172	0.249117
5.71	-0.0492318	0.249117
5.711	-0.033105	0.249117
5.712	0.0131443	0.249117
5.713	0.0528549	0.249117
5.714	0.0326049	0.249117
5.715	-0.0307093	0.249117
5.716	-0.0361581	0.249117
5.717	0.00614291	0.249117
5.718	0.0445658	0.249117
5.719	0.00136425	0.249117
5.72	-0.0420048	0.249117
5.721	-0.0325831	0.249117
5.722	0.0163942	0.249117
5.723	0.0543227	0.249117
5.724	0.0425556	0.249117
5.725	-0.0158541	0.249488
5.726	-0.0628559	0.249117
5.727	-0.0571696	0.249488
5.728	0.00579774	0.249488
5.729	0.0517119	0.249117
5.73	0.0551686	0.249117
5.731	0.0255514	0.249117
5.732	-0.0486695	0.249117
5.733	-0.0535037	0.249117
5.734	0.00876563	0.249117
5.735	0.0244247	0.249117
5.736	-0.00249234	0.249117
5.737	0.00200267	0.249117
5.738	0.0191625	0.249117
5.739	-0.00307396	0.249117
5.74	-0.0191188	0.249117
5.741	0.0106968	0.249117
5.742	0.0227529	0.249117
5.743	-0.043464	0.249117
5.744	-0.0330924	0.249117
5.745	0.022114	0.249117
5.746	0.0456113	0.249117
5.747	0.0294648	0.249117
5.748	-0.0342734	0.249117
5.749	-0.0285541	0.249117
5.75	-0.014154	0.249117
5.751	0.030034	0.249117
5.752	0.0377762	0.249117
5.753	-0.020355	0.249117
5.754	-0.0569605	0.249117
5.755	-0.0252809	0.249117
5.756	0.0390572	0.249117
5.757	0.0647658	0.249117
5.758	0.020711	0.249117
5.759	-0.0365489	0.249117
5.76	-0.0479916	0.249117
5.761	0.00356624	0.249117
5.762	0.0246299	0.249117
5.763	-0.00804765	0.249117
5.764	-0.0123516	0.249117
5.765	-0.0135886	0.249117
5.766	0.00953673	0.249117
5.767	0.0262503	0.249117
5.768	0.0455162	0.249117
5.769	-0.0149016	0.249117
5.77	-0.0444428	0.249117
5.771	-0.00443089	0.249117
5.772	0.00308422	0.249117
5.773	0.00125651	0.249117
5.774	0.0205525	0.249117
5.775	-0.0126943	0.249117
5.776	-0.019767	0.249117
5.777	0.0239432	0.249117
5.778	0.0185953	0.249117
5.779	-0.0214343	0.249117
5.78	-0.0212644	0.249117
5.781	-0.000107129	0.249117
5.782	0.00867042	0.249117
5.783	0.020619	0.249117
5.784	0.0647418	0.249117
5.785	0.0283806	0.249117
5.786	-0.0971048	0.249117
5.787	-0.108261	0.249117
5.788	-0.0323191	0.249117
5.789	0.0712963	0.249117
5.79	0.124857	0.249117
5.791	0.0614922	0.249117
5.792	-0.0368715	0.249117
5.793	-0.101257	0.249117
5.794	-0.0367977	0.249117
5.795	0.0324361	0.249117
5.796	0.0388528	0.249117
5.797	-0.0239275	0.249117
5.798	-0.0407689	0.249117
5.799	-0.0136107	0.249117
5.8	0.048252	0.249117
5.801	0.0578227	0.249117
5.802	0.0106627	0.249117
5.803	-0.0143971	0.249117
5.804	-0.027732	0.249117
5.805	-0.0468579	0.249117
5.806	-0.0242506	0.249117
5.807	0.0287636	0.249117
5.808	0.0364472	0.249117
5.809	-0.0143757	0.249117
5.81	-0.00755701	0.249117
5.811	0.0350183	0.249117
5.812	0.0151741	0.249117
5.813	-0.0175828	0.249117
5.814	-0.0345582	0.249117
5.815	-0.0381762	0.249117
5.816	-0.00100849	0.249117
5.817	0.0484446	0.249117
5.818	0.0521163	0.249117
5.819	0.0136998	0.249117
5.82	-0.0341718	0.249117
5.821	-0.067766	0.249117
5.822	-0.0197197	0.249117
5.823	0.0506914	0.249117
5.824	0.0519752	0.249117
5.825	0.000108501	0.249117
5.826	-0.0764845	0.249117
5.827	-0.0361883	0.249117
5.828	0.0531968	0.249117
5.829	0.053401	0.249117
5.83	0.0202806	0.249117
5.831	-0.00241202	0.249488
5.832	-0.0444538	0.249488
5.833	-0.0680932	0.249117
5.834	-0.00102756	0.249117
5.835	0.0419251	0.249488
5.836	0.00761017	0.249488
5.837	0.0208074	0.249117
5.838	0.024447	0.249117
5.839	-0.00786747	0.249488
5.84	-0.02452	0.249488
5.841	0.00953352	0.249117
5.842	0.00444251	0.249117
5.843	-0.0248298	0.249488
5.844	-0.0233259	0.249117
5.845	-0.0390998	0.249117
5.846	0.0340874	0.249117
5.847	0.0690221	0.249117
5.848	0.0039811	0.249488
5.849	-0.0176048	0.249117
5.85	-0.0126135	0.249488
5.851	-0.00465271	0.249488
5.852	0.00117597	0.249117
5.853	-0.0107233	0.249117
5.854	-0.0289092	0.249117
5.855	-0.00280005	0.249117
5.856	0.0297873	0.249117
5.857	0.021254	0.249117
5.858	0.0199799	0.249488
5.859	-0.00416609	0.249117
5.86	-0.0362678	0.249117
5.861	-0.00733971	0.249488
5.862	-0.00100714	0.249117
5.863	0.00911601	0.249117
5.864	0.00234715	0.249117
5.865	-0.00989804	0.249117
5.866	0.0119709	0.249117
5.867	0.0217126	0.249117
5.868	0.0264982	0.249117
5.869	-0.0174809	0.249117
5.87	-0.0762426	0.249117
5.871	-0.0214733	0.249117
5.872	0.0483016	0.249117
5.873	0.0461337	0.249117
5.874	0.0496421	0.249117
5.875	0.00193414	0.249117
5.876	-0.0629757	0.249117
5.877	-0.0924734	0.249117
5.878	-0.0108536	0.249117
5.879	0.0681602	0.249117
5.88	0.0670019	0.249117
5.881	0.018874	0.249117
5.882	-0.0194937	0.249117
5.883	-0.0388382	0.249117
5.884	0.0028196	0.249117
5.885	-0.0036445	0.249117
5.886	-0.0520132	0.249117
5.887	-0.00011988	0.249117
5.888	0.0235979	0.249117
5.889	0.0114992	0.249117
5.89	0.0573589	0.249117
5.891	0.0735943	0.249117
5.892	-0.00445328	0.249117
5.893	-0.12421	0.249117
5.894	-0.102747	0.249117
5.895	-0.0013444	0.249117
5.896	0.0700458	0.249117
5.897	0.0819854	0.249117
5.898	0.0253646	0.249117
5.899	-0.0128319	0.249117
5.9	-0.0220689	0.249117
5.901	0.0166803	0.249117
5.902	-0.0178612	0.249117
5.903	-0.0588974	0.249117
5.904	-0.0411055	0.249117
5.905	0.0101659	0.249117
5.906	0.0534342	0.249117
5.907	0.054336	0.249117
5.908	0.0290764	0.249117
5.909	-0.0413479	0.249117
5.91	-0.0777815	0.249117
5.911	0.00221203	0.249117
5.912	0.0389461	0.249117
5.913	0.0390398	0.249117
5.914	0.00713288	0.249117
5.915	-0.0577214	0.249117
5.916	-0.0461527	0.249117
5.917	0.0151257	0.249117
5.918	0.0841592	0.249117
5.919	0.0251985	0.249117
5.92	-0.0488122	0.249117
5.921	-0.0594527	0.249117
5.922	-0.0129668	0.249117
5.923	0.0419732	0.249117
5.924	0.0792301	0.249117
5.925	0.00393345	0.249117
5.926	-0.102336	0.249117
5.927	-0.0383846	0.249117
5.928	0.0359314	0.249117
5.929	0.0537483	0.249117
5.93	0.0365331	0.249117
5.931	-0.0172344	0.249117
5.932	-0.0349552	0.249117
5.933	-0.046583	0.249117
5.934	-0.0117919	0.249117
5.935	0.0639166	0.249117
5.936	0.0143434	0.249117
5.937	-0.0534678	0.249117
5.938	0.0137561	0.249117
5.939	0.0796862	0.249117
5.94	0.0455099	0.249117
5.941	-0.0543094	0.249117
5.942	-0.110865	0.249117
5.943	-0.0549909	0.249117
5.944	0.0133178	0.249117
5.945	0.0553966	0.249117
5.946	0.0792645	0.249117
5.947	0.0836759	0.249117
5.948	0.0184171	0.249117
5.949	-0.108824	0.249117
5.95	-0.106853	0.249117
5.951	0.0152991	0.249117
5.952	0.0466047	0.249488
5.953	-0.00317144	0.249488
5.954	-0.0174709	0.249488
5.955	0.017941	0.249117
5.956	0.0557296	0.249488
5.957	0.0567242	0.249117
5.958	-0.017909	0.249488
5.959	-0.080699	0.249117
5.96	-0.0472845	0.249117
5.961	-0.00999635	0.249117
5.962	0.0236407	0.249117
5.963	0.0297366	0.249117
5.964	0.0145996	0.249117
5.965	0.0171579	0.249117
5.966	0.0116851	0.249488
5.967	0.0157325	0.249117
5.968	0.0142845	0.249488
5.969	-0.0480572	0.249117
5.97	-0.0788811	0.249117
5.971	-0.0617089	0.249488
5.972	0.0379316	0.249117
5.973	0.11136	0.249117
5.974	0.0789139	0.249117
5.975	-0.0135577	0.249117
5.976	-0.0611865	0.249117
5.977	-0.0361742	0.249117
5.978	-0.017035	0.249117
5.979	-0.0123936	0.249117
5.98	0.0243408	0.249117
5.981	0.013498	0.249117
5.982	-0.0169784	0.249117
5.983	-0.0179391	0.249117
5.984	0.00833571	0.249117
5.985	0.0460219	0.249117
5.986	0.0435675	0.249117
5.987	0.0144019	0.249117
5.988	-0.0323918	0.249117
5.989	-0.0535496	0.249117
5.99	-0.0425553	0.249117
5.991	0.0164859	0.249117
5.992	0.021478	0.249117
5.993	-0.0420816	0.249117
5.994	0.0178625	0.249117
5.995	0.0757668	0.249117
5.996	0.0382705	0.249117
5.997	0.00411704	0.249117
5.998	-0.0356023	0.249117
5.999	-0.0719448	0.249117
6	-0.0522875	0.249117
6.001	0.0318962	0.249117
6.002	0.0765579	0.249117
6.003	0.00841833	0.249117
6.004	-0.0449219	0.249117
6.005	-0.0117717	0.249117
6.006	0.014107	0.249117
6.007	0.0338354	0.249117
6.008	0.0236559	0.249117
6.009	-0.0486647	0.249117
6.01	-0.0350985	0.249117
6.011	0.0101725	0.249117
6.012	0.0158499	0.249117
6.013	0.0226589	0.249117
6.014	-0.0153631	0.249117
6.015	-0.0252892	0.249117
6.016	0.00312222	0.249117
6.017	0.0355965	0.249117
6.018	0.0427971	0.249117
6.019	-0.0243216	0.249117
6.02	-0.0613727	0.249117
6.021	-0.045139	0.249117
6.022	0.00659827	0.249117
6.023	0.0674368	0.249117
6.024	0.0654702	0.249117
6.025	0.0309702	0.249117
6.026	-0.0818595	0.249117
6.027	-0.0943446	0.249117
6.028	0.00389995	0.249117
6.029	0.0487988	0.249117
6.03	0.0425415	0.249117
6.031	0.0207171	0.249117
6.032	-0.0189434	0.249117
6.033	-0.0462405	0.249117
6.034	-0.00576888	0.249117
6.035	0.0549348	0.249117
6.036	0.0162883	0.249117
6.037	-0.0404068	0.249117
6.038	-0.0365967	0.249117
6.039	0.00176624	0.249117
6.04	0.0242075	0.249117
6.041	0.00825515	0.249117
6.042	0.0237087	0.249117
6.043	-0.00913187	0.249117
6.044	-0.0142905	0.249117
6.045	0.0193135	0.249117
6.046	-0.000144876	0.249117
6.047	-0.0130647	0.249117
6.048	-0.0461691	0.249117
6.049	-0.031187	0.249117
6.05	0.0210138	0.249117
6.051	0.083522	0.249117
6.052	0.0589196	0.249117
6.053	-0.0105153	0.249117
6.054	-0.0461603	0.249117
6.055	-0.083727	0.249117
6.056	-0.0390715	0.249117
6.057	0.0405048	0.249117
6.058	0.0463416	0.249117
6.059	0.027577	0.249117
6.06	0.00205526	0.249488
6.061	0.00673741	0.249488
6.062	0.0142766	0.249488
6.063	-0.00434477	0.249488
6.064	-0.0460017	0.249488
6.065	-0.0700006	0.249488
6.066	-0.0143692	0.249488
6.067	0.0493116	0.249488
6.068	0.0897626	0.249488
6.069	0.0417217	0.249488
6.07	-0.0261399	0.249488
6.071	-0.061543	0.249488
6.072	-0.0434469	0.249488
6.073	-0.00574277	0.249488
6.074	0.0311659	0.249488
6.075	0.0231347	0.249488
6.076	-0.0112395	0.249488
6.077	0.00443896	0.249488
6.078	0.0202736	0.249488
6.079	0.000812964	0.249488
6.08	-0.0187852	0.249488
6.081	-0.0101949	0.249488
6.082	0.00848923	0.249488
6.083	-0.00550754	0.249488
6.084	-0.0223297	0.249488
6.085	0.00816461	0.249488
6.086	0.0347828	0.249488
6.087	0.00969642	0.249488
6.088	-0.0381504	0.249117
6.089	-0.00219062	0.249488
6.09	0.0436301	0.249117
6.091	0.0184667	0.249117
6.092	-0.0558804	0.249117
6.093	-0.0598802	0.249117
6.094	0.00335726	0.249117
6.095	0.0548244	0.249117
6.096	0.0447355	0.249117
6.097	0.0281861	0.249117
6.098	0.0116605	0.249117
6.099	-0.0479971	0.249117
6.1	-0.10924	0.249117
6.101	-0.0244781	0.249117
6.102	0.0933382	0.249117
6.103	0.0554124	0.249117
6.104	-0.0167977	0.249117
6.105	-0.0268424	0.249117
6.106	0.00119606	0.249117
6.107	0.0182665	0.249117
6.108	0.020883	0.249117
6.109	-0.0184029	0.249117
6.11	-0.0387736	0.249117
6.111	-0.0244083	0.249117
6.112	-0.00528711	0.249117
6.113	0.0262658	0.249117
6.114	0.0415533	0.249117
6.115	-0.00705444	0.249117
6.116	-0.00363059	0.249117
6.117	0.0126309	0.249117
6.118	0.0212957	0.249117
6.119	-0.0114623	0.249117
6.12	-0.0362157	0.249117
6.121	-0.0553953	0.249117
6.122	-0.0188957	0.249117
6.123	0.0540998	0.249117
6.124	0.0599734	0.249117
6.125	0.023055	0.249117
6.126	-0.00656361	0.248747
6.127	-0.04983	0.248747
6.128	-0.0518008	0.248747
6.129	0.0136446	0.248747
6.13	0.0576914	0.248747
6.131	0.0174678	0.248747
6.132	-0.0453766	0.248747
6.133	-0.0446737	0.248747
6.134	0.0219525	0.248747
6.135	0.0707763	0.248747
6.136	-0.00385867	0.249117
6.137	-0.0332624	0.249117
6.138	-0.00565295	0.248747
6.139	-0.00647461	0.249117
6.14	-0.032043	0.249117
6.141	0.0299274	0.248747
6.142	0.0633299	0.249117
6.143	-0.0365766	0.249117
6.144	-0.0297687	0.248747
6.145	-0.00352625	0.249117
6.146	6.73537e-05	0.249117
6.147	0.0229708	0.249117
6.148	0.0065875	0.249117
6.149	-0.00802772	0.248747
6.15	-0.0097566	0.249117
6.151	-0.0118713	0.249117
6.152	0.0186412	0.249117
6.153	0.0117677	0.249117
6.154	-0.00291685	0.249117
6.155	0.00637808	0.249117
6.156	0.0051967	0.249117
6.157	-0.0200342	0.249117
6.158	-0.00850637	0.249117
6.159	-0.0188485	0.249117
6.16	-0.0513063	0.249117
6.161	0.0292836	0.249117
6.162	0.0821861	0.249117
6.163	0.074086	0.249117
6.164	-0.0176996	0.249117
6.165	-0.096972	0.249117
6.166	-0.084422	0.249117
6.167	-0.00566582	0.249117
6.168	0.0871868	0.249117
6.169	0.0579958	0.249117
6.17	-0.0197271	0.249117
6.171	-0.0160097	0.249117
6.172	-0.00356778	0.248747
6.173	-0.00889968	0.249117
6.174	0.00164886	0.249117
6.175	-0.0125888	0.249117
6.176	-0.0249194	0.249117
6.177	-0.00566762	0.249117
6.178	0.0295611	0.248747
6.179	0.0354346	0.249117
6.18	0.024492	0.249117
6.181	-0.0215558	0.249117
6.182	-0.0374819	0.249117
6.183	-0.0249688	0.248747
6.184	0.0139123	0.249117
6.185	0.032499	0.249117
6.186	-0.0127022	0.248747
6.187	-0.0260976	0.248747
6.188	0.00364759	0.249117
6.189	0.0412719	0.248747
6.19	0.0430085	0.248747
6.191	-0.0167099	0.248747
6.192	-0.0538349	0.248747
6.193	-0.0741085	0.249117
6.194	-0.00143497	0.248747
6.195	0.0868091	0.248747
6.196	0.0674302	0.248747
6.197	0.0072473	0.249117
6.198	-0.0227486	0.248747
6.199	-0.0645085	0.249117
6.2	-0.0629157	0.248747
6.201	0.00525583	0.249117
6.202	0.0248111	0.248747
6.203	0.0557219	0.248747
6.204	0.0444393	0.248747
6.205	-0.0206386	0.248747
6.206	-0.0287938	0.248747
6.207	0.00371411	0.248747
6.208	-0.004892	0.249117
6.209	-0.0105226	0.249117
6.21	-0.00511932	0.249117
6.211	-0.00987926	0.248747
6.212	-0.024891	0.248747
6.213	0.0395684	0.248747
6.214	0.0359773	0.249117
6.215	-0.02839	0.249117
6.216	-0.0214046	0.249117
6.217	-0.00123455	0.248747
6.218	0.0388721	0.248747
6.219	0.0379233	0.249117
6.22	-0.0085053	0.249117
6.221	-0.0558532	0.248747
6.222	-0.0579411	0.248747
6.223	-0.0121488	0.249117
6.224	0.0666874	0.249117
6.225	0.0734781	0.249117
6.226	-0.0200221	0.249117
6.227	-0.0410253	0.249117
6.228	-0.0176416	0.249117
6.229	-0.0195324	0.249117
6.23	0.0176484	0.249117
6.231	0.0449185	0.249117
6.232	0.0048316	0.249117
6.233	-0.0430259	0.249117
6.234	0.0034601	0.249117
6.235	0.0272598	0.249117
6.236	-0.0160427	0.249117
6.237	-0.0281977	0.249117
6.238	-0.00798602	0.249117
6.239	0.00648736	0.249117
6.24	0.0419727	0.249117
6.241	0.0384018	0.249117
6.242	-0.0161727	0.249117
6.243	-0.0582758	0.249117
6.244	-0.0190487	0.249117
6.245	0.0182816	0.249117
6.246	0.0431236	0.249117
6.247	-0.000286262	0.249117
6.248	-0.0413653	0.249117
6.249	-0.0147097	0.249117
6.25	0.00649591	0.249117
6.251	0.0442999	0.249117
6.252	0.0375079	0.249117
6.253	-0.0219307	0.249117
6.254	-0.029883	0.249117
6.255	-0.0355288	0.249117
6.256	-0.00289363	0.249117
6.257	0.0172095	0.249117
6.258	0.0323487	0.249117
6.259	-0.00899397	0.249117
6.26	-0.0114921	0.249117
6.261	0.0157528	0.249117
6.262	0.0328478	0.249117
6.263	-0.00182283	0.249117
6.264	-0.0468634	0.249117
6.265	-0.0535545	0.249117
6.266	-0.00587622	0.249117
6.267	0.0425424	0.249117
6.268	0.0601563	0.249117
6.269	0.0180428	0.249117
6.27	-0.0166814	0.249117
6.271	-0.0345761	0.249117
6.272	-0.0145351	0.249117
6.273	0.00845054	0.249117
6.274	0.0173082	0.249117
6.275	-0.034413	0.249117
6.276	-0.0513428	0.249117
6.277	0.00606432	0.249117
6.278	0.0671693	0.249117
6.279	0.0680931	0.249117
6.28	0.0098639	0.249117
6.281	-0.0581017	0.249117
6.282	-0.0401651	0.249117
6.283	-0.0358037	0.249117
6.284	0.010695	0.249117
6.285	0.0658744	0.249117
6.286	0.000609097	0.249117
6.287	-0.0554561	0.249117
6.288	-0.0405351	0.249117
6.289	0.0422636	0.249117
6.29	0.064489	0.249117
6.291	0.048149	0.249117
6.292	-0.0266066	0.249117
6.293	-0.0659455	0.249117
6.294	-0.0440113	0.249117
6.295	0.0241725	0.249117
6.296	0.035933	0.249117
6.297	-0.00685687	0.249117
6.298	-0.0319061	0.249117
6.299	-0.0482891	0.249117
6.3	0.00572782	0.249117
6.301	0.134375	0.249117
6.302	0.0771699	0.249117
6.303	-0.0445932	0.249117
6.304	-0.0867999	0.249117
6.305	-0.0755851	0.249117
6.306	-0.0173262	0.249117
6.307	0.0451504	0.248747
6.308	0.0329805	0.248747
6.309	-0.00984087	0.249117
6.31	0.0124325	0.248747
6.311	0.0432141	0.249117
6.312	0.0131981	0.249117
6.313	-0.0169824	0.249117
6.314	0.0137276	0.248747
6.315	-0.0325542	0.249117
6.316	-0.0883737	0.249117
6.317	-0.0297786	0.249117
6.318	0.0655715	0.249117
6.319	0.0516573	0.249117
6.32	0.0350294	0.249117
6.321	0.0076864	0.249117
6.322	-0.00454676	0.249117
6.323	-0.0391467	0.249117
6.324	-0.0479366	0.249117
6.325	-0.0109119	0.248747
6.326	0.00598623	0.249117
6.327	0.00376303	0.249117
6.328	0.033071	0.249117
6.329	0.0455063	0.249117
6.33	0.0248934	0.249117
6.331	-0.021859	0.249117
6.332	-0.0395042	0.249117
6.333	-0.0641867	0.249117
6.334	-0.0302846	0.249117
6.335	0.0550256	0.249117
6.336	0.0789114	0.249117
6.337	0.0228523	0.249117
6.338	-0.0278392	0.249117
6.339	-0.0609739	0.249117
6.34	-0.0200315	0.249117
6.341	0.040603	0.249117
6.342	0.0343762	0.249117
6.343	-0.0372953	0.249117
6.344	-0.0266905	0.249117
6.345	0.0245939	0.249117
6.346	0.0211221	0.249117
6.347	0.00741018	0.249117
6.348	-0.0066454	0.249117
6.349	-0.0282094	0.248747
6.35	-0.0366859	0.249117
6.351	0.0536128	0.249117
6.352	0.0674539	0.249117
6.353	-0.0268697	0.249117
6.354	-0.0821381	0.249117
6.355	-0.0280944	0.249117
6.356	0.0344292	0.249117
6.357	0.0438196	0.249117
6.358	0.0528395	0.249117
6.359	-0.00158662	0.249117
6.36	-0.0545794	0.249117
6.361	-0.0692118	0.249117
6.362	-0.0237971	0.249117
6.363	0.0665907	0.248747
6.364	0.0740149	0.249117
6.365	-0.00756242	0.249117
6.366	-0.0505629	0.249117
6.367	-0.00922762	0.249117
6.368	0.0442869	0.249117
6.369	0.000945487	0.249117
6.37	-0.0768195	0.249117
6.371	-0.0497481	0.249117
6.372	0.0385233	0.249117
6.373	0.0592481	0.249117
6.374	0.0758964	0.249117
6.375	0.0126273	0.249117
6.376	-0.0585998	0.249117
6.377	-0.063943	0.249117
6.378	-0.0150912	0.249117
6.379	0.0154623	0.249117
6.38	0.0154968	0.249117
6.381	-0.0102026	0.249117
6.382	-0.0193172	0.249117
6.383	0.0199511	0.249117
6.384	0.0602508	0.249117
6.385	0.053366	0.249117
6.386	0.0143763	0.249117
6.387	-0.0730316	0.249117
6.388	-0.0780651	0.249117
6.389	-0.0655059	0.249117
6.39	0.0113577	0.249117
6.391	0.0889322	0.249117
6.392	0.0761853	0.249117
6.393	-4.89449e-05	0.249117
6.394	-0.0275268	0.249117
6.395	-0.0036619	0.249117
6.396	-0.0123996	0.249117
6.397	-0.05158	0.249117
6.398	-0.0339547	0.249117
6.399	-0.00334792	0.249117
6.4	0.0469845	0.249117
6.401	0.0921621	0.249117
6.402	0.019015	0.249117
6.403	-0.0612537	0.249117
6.404	-0.0669784	0.249117
6.405	-0.019147	0.249117
6.406	0.025957	0.249117
6.407	0.0413488	0.249117
6.408	0.0310761	0.249117
6.409	-0.0357339	0.249117
6.41	-0.0521974	0.249117
6.411	0.0207629	0.249117
6.412	0.043385	0.249117
6.413	0.0389602	0.249117
6.414	-0.0191773	0.249117
6.415	-0.0744384	0.249117
6.416	-0.0214897	0.249117
6.417	0.0432845	0.249117
6.418	0.0395204	0.249117
6.419	-0.0184583	0.249117
6.42	-0.0313555	0.249117
6.421	-0.0244309	0.249117
6.422	0.0491475	0.249117
6.423	0.053609	0.249117
6.424	0.02531	0.249117
6.425	-0.0301378	0.249117
6.426	-0.0767563	0.249117
6.427	-0.0559091	0.249117
6.428	0.00101482	0.249117
6.429	0.0394556	0.249117
6.43	0.0641188	0.249117
6.431	0.0458957	0.249117
6.432	-0.0228473	0.249117
6.433	-0.032133	0.249117
6.434	-0.0107063	0.249117
6.435	-0.00570762	0.249117
6.436	0.00445576	0.249117
6.437	-0.00419609	0.249488
6.438	-0.0217022	0.249117
6.439	-0.0110159	0.249117
6.44	0.0169733	0.249117
6.441	0.037754	0.249117
6.442	0.0140155	0.249117
6.443	-0.0269507	0.249117
6.444	-0.0143241	0.249117
6.445	0.0107865	0.249117
6.446	0.0319024	0.249117
6.447	-0.00876781	0.249117
6.448	-0.0574894	0.249117
6.449	-0.0146223	0.249117
6.45	0.0207592	0.249117
6.451	0.0333073	0.249117
6.452	0.0252907	0.249117
6.453	-0.0102851	0.249117
6.454	-0.0222199	0.249117
6.455	-0.00711003	0.249117
6.456	0.00547712	0.249117
6.457	-0.0054756	0.249117
6.458	-0.00332815	0.249117
6.459	0.0070624	0.249117
6.46	-0.0170702	0.249117
6.461	0.0276421	0.249117
6.462	0.0517545	0.249117
6.463	-0.0141267	0.249117
6.464	-0.0641778	0.249117
6.465	-0.0730825	0.249117
6.466	0.00369218	0.249117
6.467	0.103948	0.249117
6.468	0.0844548	0.249117
6.469	-0.0144576	0.249117
6.47	-0.0675188	0.249117
6.471	-0.0681333	0.249117
6.472	-0.0233006	0.249117
6.473	0.0308327	0.249117
6.474	0.0610918	0.249117
6.475	0.045058	0.249117
6.476	-0.0157434	0.249117
6.477	-0.0695438	0.249117
6.478	-0.0296518	0.249117
6.479	0.0429515	0.249117
6.48	0.0262125	0.249117
6.481	0.00373349	0.249117
6.482	-0.000914372	0.249117
6.483	-0.0287781	0.249117
6.484	-0.0228336	0.249117
6.485	0.0321568	0.249117
6.486	0.0303603	0.249117
6.487	-0.00377371	0.249117
6.488	-0.0337711	0.249117
6.489	-0.0293591	0.249117
6.49	0.000684364	0.249117
6.491	0.0390555	0.249488
6.492	0.054577	0.249117
6.493	-0.0342955	0.249117
6.494	-0.0312824	0.249117
6.495	0.0110957	0.249117
6.496	-0.00783208	0.249117
6.497	-0.00332218	0.249117
6.498	0.00734363	0.249117
6.499	-0.0216817	0.249488
6.5	-0.00912337	0.249117
6.501	0.0311012	0.249117
6.502	0.0468147	0.249488
6.503	0.00778079	0.249488
6.504	-0.0375596	0.249488
6.505	-0.0562502	0.249488
6.506	-0.0162582	0.249488
6.507	0.0332866	0.249488
6.508	0.0517521	0.249488
6.509	0.00524142	0.249488
6.51	-0.0292507	0.249488
6.511	-0.000640263	0.249488
6.512	0.0038121	0.249488
6.513	-0.0145247	0.249488
6.514	-0.0251982	0.249488
6.515	-0.0169338	0.249488
6.516	0.0314783	0.249488
6.517	0.0520439	0.249488
6.518	0.037401	0.249488
6.519	-0.0301869	0.249488
6.52	-0.0759263	0.249488
6.521	-0.012465	0.249488
6.522	0.00115267	0.249488
6.523	0.0211374	0.249488
6.524	0.0614167	0.249117
6.525	0.0337469	0.249488
6.526	-0.0476686	0.249488
6.527	-0.0600787	0.249488
6.528	-0.00488363	0.249488
